id_carpeta,carpeta,delito,fecha,sintesis,juzgado,exp_jud,fecha_proceso,fecha_sentencia,municipio,id_exp_jud,tiempo_carp_proceso,tiempo_proceso_sentencia,tiempo_carp_sentencia,repeticiones,violacion,violencia_familiar,violacion_violencia
00073,CI/AST/00073/03-21,Violencia familiar,2021-03-01,"VIOLENCIA FAMILIAR- REFIERE LA DENUNCIANTE, QUE SU ESPOSO LA AGREDIO VERBALMENTE Y LE ROMPIO LOS VIDRIOS DE SU CASA, SEÑALANDO QUE NO ES LA PRIMERA VEZ QUE LA AGREDE. PR1.",NA,NA,NA,NA,AST,NA,NA,NA,NA,2,0,1,0
00073,CI/ELL/00073/06-22,Violencia familiar,2022-06-09,VIOLENCIA FAMILIAR/ DENUNCIANTE MENCIONA QUE SU EX PAREJA ACUDIO A SU DOMICILIO Y LA AGREDIO FISICAMENTE. PR1(IDENTIFICADO),NA,NA,NA,NA,ELL,NA,NA,NA,NA,2,0,1,0
00074,CI/JMA/00074/01-20,Violencia familiar,2020-01-23,"VIOLENCIA FAMILIAR, SU PAREJA LA AGREDE FISICAMENTE Y ES MUY VIOLENTO SIEMPRE. PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00074,CI/CAL/00074/02-21,Violencia familiar,2021-02-24,VIOLENCIA FAMILIAR- OFENDIDA SUFRE AGRESIONES POR PARTE DE SU HIJO QUIEN INTENTO INCENDIAR LA HABITACION EN LA QUE SE ENCONTRABA ELLA. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,CAL,NA,NA,NA,NA,2,0,1,0
00075,CI/AGS/00075/01-21,Violencia familiar,2021-01-02,VIOLENCIA FAMILIAR/ LA DENUNCIANTE REFIERE QUE SU MEDIA HERMANA LA AGREDE FISICA Y VERBALMENTE/ PR1.(IDENTIFICADA),NA,NA,NA,NA,AGS,NA,NA,NA,NA,4,0,1,0
00075,CI/RIN/00075/01-21,Violencia familiar,2021-01-21,VIOLENCIA FAMILIAR.  LA DENUNCIANTE ES AGREDIDA FISICA Y VERBALMENTE POR SU ESPOSO CON FRECUENCIA.  P.R.1.  IDENTIFIADO.,NA,NA,NA,NA,RIN,NA,NA,NA,NA,4,0,1,0
00075,CI/TEP/00075/06-21,Violencia familiar,2021-06-04,"VIOLENCIA FAMILIAR+ REFIEREQUE SU HIJA, MENOR DE EDAD, ES AGREDIDA FISICA Y PSICOLOGICAMENTE POR SU PAREJA, CON QUIEN VIVE, PR1 IDENTIFICADO",NA,NA,NA,NA,TEP,NA,NA,NA,NA,4,0,1,0
00075,CI/AST/00075/02-22,Violencia familiar,2022-02-21,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE EN DIVERSAS OCASIONES HA SIDO VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO. PR1.(IDENTIFICADO),NA,NA,NA,NA,AST,NA,NA,NA,NA,4,0,1,0
00076,CI/ELL/00076/06-21,Violencia familiar,2021-06-11,VIOLENCIA FAMILIAR: LA DENUNCIANTE SEÑALA QUE SU PAREJA LA AGREDIO FISICA Y VERBALMENTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,ELL,NA,NA,NA,NA,2,0,1,0
00076,CI/SFR/00076/02-22,Violencia familiar,2022-02-21,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU EXESPOSO-PR1(IDENTIFICADO).,NA,NA,NA,NA,SFR,NA,NA,NA,NA,2,0,1,0
00077,CI/CAL/00077/02-21,Violencia familiar,2021-02-26,"VIOLENCIA FAMILIAR+ REFIERE QUE SU ESPOSO LA HA GOLPEADO DESDE HACE 32 AÑOS, ASI COMO LA AMEZA DE MUERTE, PR1 IDENTIFICADO.",NA,NA,NA,NA,CAL,NA,NA,NA,NA,1,0,1,0
00078,CI/AGS/00078/01-22,Violación,2022-01-02,VIOLACION< PR1 (IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,1,1,1
00078,CI/COS/00078/03-22,Violencia familiar,2022-03-24,"VIOLENCIA FAMILIAR< OFENDIDA REFIERE QUE SU PAREJA LA AGREDE FISICA Y VERBALMENTE, PR1 (IDENTIFICADO).",NA,NA,NA,NA,COS,NA,NA,NA,NA,2,1,1,1
00079,CI/AGS/00079/01-21,Violencia familiar,2021-01-02,"VIOLENCIA FAMILIAR/ LA DENUNCIANTE REFIERE QUE SU PAREJA SENTIMENTAL CON EL CUAL HABITA DESE HACE SIETE AÑOS, LA AGREDE FISICA Y VERBALMENTE/ PR1.(IDENTIFICADO)",Juz. de Oralidad del I Partido Judicial en Ags.,1922/21,2022-01-14,NA,AGS,1922,377,NA,NA,2,0,1,0
00079,CI/PAB/00079/01-22,Violencia familiar,2022-01-27,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS POR PARTE DE SU ESPOSO-PR1(IDENTIFICADO).,NA,NA,NA,NA,PAB,NA,NA,NA,NA,2,0,1,0
00080,CI/JMA/00080/01-21,Violencia familiar,2021-01-26,"VIOLENCIA FAMILIAR, SU PAREJA LA AGREDIO FISICAMENTE PUES LO CORRIO DE LA CASA POR ESTAR CON OTRA PERSONA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,1,0,1,0
00081,CI/JMA/00081/01-21,Violencia familiar,2021-01-26,"VIOLENCIA FAMILIAR, OFENDIDA REFIERE QUE SUFRIÓ VIOLENCIA VERBAL Y FÍSICA DE SU EX PAREJA, LA CUAL NO SE HA DETENIDO INCLUSO DESPUÉS DE SEPARARSE DE ÉL. SOLICITA ORDEN DE PROTECCIÓN. PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00081,CI/COS/00081/05-21,Violencia familiar,2021-05-20,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE EN VARIAS OCASIONES HA SIDO VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU CONCUBINO/ PR1.(IDENTIFICADO),NA,NA,NA,NA,COS,NA,NA,NA,NA,2,0,1,0
00082,CI/AGS/00082/01-21,Violencia familiar,2021-01-02,VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA FISICAMENTE POR SU PAREJA SIN SER ESTA LA PRIMERA VEZ. SOLICITA MEDIDA DE PROTECCION. PR1 (DETENIDO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,1,0,1,0
00085,CI/COS/00085/03-22,Violencia familiar,2022-03-31,VIOLENCIA FAMILIAR+ PR1 IDENTIFICADO,NA,NA,NA,NA,COS,NA,NA,NA,NA,1,0,1,0
00086,CI/JMA/00086/01-20,Violencia familiar,2020-01-28,"VIOLENCIA FAMILIAR, SU MENOR HIJA PRESENTA UNA QUEMADURA EN SU BRAZO, ES MALTRATADA POR SU ABUELA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,0,1,0
00086,CI/JMA/00086/01-22,Violencia familiar,2022-01-20,"VIOLENCIA FAMILIAR< OFENDIDA MENCIONA QUE SU MAMA LA AGREDE FISICAMENTE CADA QUE ESTA SE ENCUENTRA BAJO LOS EFECTOS DE ESTUPEFACIENTES, PR1 (IDENTIFICADA).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,0,1,0
00086,CI/COS/00086/03-22,Violencia familiar,2022-03-31,"VIOLENCIA FAMILIAR+ REFIERE QUE SU NIETO LO MALTRATA Y AGREDE VERBALMENTE CONSTANTEMENTE, PR1 IDENTIFICADO.",NA,NA,NA,NA,COS,NA,NA,NA,NA,3,0,1,0
00087,CI/TEP/00087/06-21,Violencia familiar,2021-06-14,"VIOLENCIA FAMILIAR+ REFIERE QUE SU CONCUBINO LA AGREDIO FISICAMENTE Y LA MALTRATA CONSTANTEMENTE, PR1 IDENTIFICADO.",NA,NA,NA,NA,TEP,NA,NA,NA,NA,1,0,1,0
00088,CI/PAB/00088/01-20,Violencia familiar,2020-01-13,"VIOLENCIA FAMILIAR, REFIERE LA OFENDIDA QUE SU PAREJA LA A GOLPEADO VARIAS VECES. PR1 (IDENTIFICADO)",NA,NA,NA,NA,PAB,NA,NA,NA,NA,2,0,1,0
00088,CI/JMA/00088/01-21,Violencia familiar,2021-01-27,"VIOLENCIA FAMILIAR, SU PAREJA ES MUY VIOLENTO CON ELLA Y AMENAZA CON MATARLA JUNTO A SU FAMILIA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00089,CI/CAL/00089/03-21,Violencia familiar,2021-03-08,VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA FISICAMENTE POR SU PAREJA. PR1 (IDENTIFICADO).,NA,NA,NA,NA,CAL,NA,NA,NA,NA,2,0,1,0
00089,CI/AGS/00089/01-22,Violencia familiar,2022-01-02,VIOLENCIA FAMILIAR - EL OFENDIDO REFIERE QUE UNO DE SUS HIJOS LO AGREDIO VERBAL Y FISICAMENTE- PR1(IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
00090,CI/CAL/00090/02-20,Violencia familiar,2020-02-05,"VIOLENCIA FAMILIAR, LA OFENDIDA REFIERE QUE HA SIDO VIOLENTADA FISICA Y VERBALMENTE POR SU PAREJA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,CAL,NA,NA,NA,NA,1,0,1,0
00092,CI/AGS/00092/01-21,Violación,2021-01-02,VIOLACION- QRR MESA 8,NA,NA,NA,NA,AGS,NA,NA,NA,NA,4,1,1,1
00092,CI/RIN/00092/01-21,Violencia familiar,2021-01-26,"VIOLENCIA FAMILIAR+ Hechos Ocurridos en el Estado de AGUASCALIENTES del Municipio de RINCON DE ROMOS de la Colonia de SAN JACINTO, Calle CONOCIDO Numero : , Sector : 5, PR1 IDENTIFICADO",NA,NA,NA,NA,RIN,NA,NA,NA,NA,4,1,1,1
00092,CI/CAL/00092/03-21,Violencia familiar,2021-03-08,PENDIENTE- VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU CONCUBINO. PR1 (IDENTIFICADO).,NA,NA,NA,NA,CAL,NA,NA,NA,NA,4,1,1,1
00092,CI/PAB/00092/02-22,Violación,2022-02-01,VIOLACION-PR1(IDENTIFICADO).,NA,NA,NA,NA,PAB,NA,NA,NA,NA,4,1,1,1
00094,CI/JMA/00094/01-21,Violencia familiar,2021-01-28,"VIOLENCIA FAMILIAR, SU ESPOSO LA AGREDIO FISICAMENTE. PR1 (IDENTIFICADO)",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00094,CI/PAB/00094/02-22,Violencia familiar,2022-02-02,VIOLENCIA FAMILIAR: LA DENUNCIANTE REFIERE QUE SUFRIO DE VIOLENCIA FISICA Y VERBAL POR PARTE DE SU CONCUBINO Y AHORA QUE ESTAN SEPARADOS LA AMENAZA CON MATARLA SI LA VE CON ALGUIEN MAS. P.R. 1(IDENTIFICADO),NA,NA,NA,NA,PAB,NA,NA,NA,NA,2,0,1,0
00095,CI/JMA/00095/01-20,Violencia familiar,2020-01-29,"VIOLENCIA FAMILIAR, SU PAREJA LA AMENAZO CON UN CUCHILLO, PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00095,CI/AGS/00095/01-21,Violencia familiar,2021-01-02,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU PAREJA. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
00098,CI/JMA/00098/01-20,Violencia familiar,2020-01-29,"VIOLENCIA FAMILIAR, SU ESPOSO LA AGREDIÓ FISICAMENTE. PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,1,1,1
00098,CI/JMA/00098/01-21,Violación,2021-01-29,VIOLACION- PR1 (IDENTIFICADO).,NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,1,1,1
00098,CI/JMA/00098/01-22,Violencia familiar,2022-01-24,"VIOLENCIA FAMILIAR- LA DENUNCIANTE REFIERE QUE UNA DE SUS HIJAS Y ELLA, SON VICTIMAS DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO, EL CUAL ES CONSUMIDOR DE DROGAS Y ALCOHOL-PR1(IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,1,1,1
00100,CI/PAB/00100/02-22,Violencia familiar,2022-02-04,VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE ES VICTIMA DE CONSTAS AGRESIONES FISICAS Y VERBALES POR PARTE DE SU ESPOSO. PR1.(IDENTIFICADO),NA,NA,NA,NA,PAB,NA,NA,NA,NA,1,0,1,0
00103,CI/CAL/00103/02-20,Violencia familiar,2020-02-12,"VIOLENCIA FAMILIAR, SU CONCUBINO LA AGREDIO FISICAMENTE Y LA AMENAZO DE MUERTE. PR1 (IDENTIFICADO)",NA,NA,NA,NA,CAL,NA,NA,NA,NA,2,0,1,0
00103,CI/AGS/00103/01-22,Violencia familiar,2022-01-03,"VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU HIJO, MENCIONA QUE EL IMPUTADO YA HABIA ESTADO EN LA CARCEL POR VIOLENCIA EN AGRAVIO DE ELLA- PR1( IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,2,0,1,0
00105,CI/JMA/00105/01-20,Violencia familiar,2020-01-30,"VIOLENCIA FAMILIAR, SU PAREJA LA AGREDE FISICAMENTE POR CUALQUIER MOTIVO, PR1 (IDENTIFICADO).",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00105,CI/JMA/00105/01-22,Violencia familiar,2022-01-26,VIOLENCIA FAMILIAR/ PR1.,NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00106,CI/RIN/00106/01-20,Violencia familiar,2020-01-27,"VIOLENCIA FAMILIAR, SE SALIO DE SU DOMICILIO CONYUGAL DONDE VIVIA CON SU MARIDO ESTO POR   LA INFINIDAD DE AGRESIONES QUE RECIBIA. PR1 (IDENTIFICADO).",NA,NA,NA,NA,RIN,NA,NA,NA,NA,3,0,1,0
00106,CI/JMA/00106/02-21,Violencia familiar,2021-02-02,VIOLENCIA FAMILIAR.  LA DENUNCIANTE ES AGREDIDA POR SU PAREJA.  P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,0,1,0
00106,CI/CAL/00106/03-21,Violencia familiar,2021-03-16,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU CONCUBINO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,CAL,NA,NA,NA,NA,3,0,1,0
00107,CI/RIN/00107/01-21,Violencia familiar,2021-01-29,VIOLENCIA FAMILIAR- PR1.,NA,NA,NA,NA,RIN,NA,NA,NA,NA,1,0,1,0
00108,CI/PAB/00108/01-20,Violencia familiar,2020-01-14,"VIOLENCIA FAMILIAR, SU PAREJA LA A GOLPEADO, AMARRADO, LESIONADO CON ARMAS BLANCAS. PR1 (IDENTIFICADO).",NA,NA,NA,NA,PAB,NA,NA,NA,NA,1,0,1,0
00110,CI/RIN/00110/01-20,Violencia familiar,2020-01-28,"VIOLENCIA FAMILIAR, SU ESPOSO LA  AGREDE FISICA Y VERBALMENTE FRENTE A SU HIJOS Y NIETOS. PR1 (IDENTIFICADO).",NA,NA,NA,NA,RIN,NA,NA,NA,NA,1,0,1,0
00112,CI/PAB/00112/01-20,Violencia familiar,2020-01-15,"VIOLENCIA FAMILIAR, RECIBIO UNA LLAMADA DE SU HIJO MAYOR EN LA CUAL LE MANIFESTABA QUE SU PADRE LO ESTABA AGREDIENDO A ÉL Y A SUS HERMANOS SEÑALANDO LA DENUNCIANTE QUE NO ES LA PRIMERA VEZ QUE LO HACE. PR1 (IDENTIFICADO).",NA,NA,NA,NA,PAB,NA,NA,NA,NA,1,0,1,0
00113,CI/AGS/00113/01-20,Violencia familiar,2020-01-02,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA FISICAMENTE POR SU ESPOSO. PR1 (IDENTIFICADO).,NA,NA,NA,NA,AGS,NA,NA,NA,NA,3,0,1,0
00113,CI/PAB/00113/01-20,Violencia familiar,2020-01-15,"VIOLENCIA FAMILIAR, EL PR AGREDE FISICAMENTE A SU ESPOSA Y A SU HIJO. PR1 (IDENTIFICADO).",NA,NA,NA,NA,PAB,NA,NA,NA,NA,3,0,1,0
00113,CI/COS/00113/07-21,Violencia familiar,2021-07-20,VIOLENCIA FAMILIAR- OFENDIDA ES AGREDIDA VERBAL Y FISICAMENTE POR SU ESPOSO. PR1 (IDENTIFICADO).,NA,NA,NA,NA,COS,NA,NA,NA,NA,3,0,1,0
00114,CI/CAL/00114/02-20,Violencia Familiar equiparada,2020-02-17,"VIOLENCIA FAMILIAR EQUIPARADA, SU ESPOSO LA AGREDE FISICA Y VERBALMENTE, DE HECHO LA GREDIO ESTANDO FUERA DE SU DOMICILIO. PR1 (IDENTIFICADO).",NA,NA,NA,NA,CAL,NA,NA,NA,NA,1,0,0,0
00115,CI/JMA/00115/02-20,Violencia familiar,2020-02-05,"VIOLENCIA FAMILIAR, SU PAREJA LO AGREDE FISICA Y VERBALMENTE. PR1 (IDENTIFICADO)",Juz. de Oralidad del V Partido Judicial en J. Ma.,0281/21,2022-03-14,NA,JMA,0281,768,NA,NA,3,0,1,0
00115,CI/PAB/00115/01-21,Violencia familiar,2021-01-15,"VIOLENCIA FAMILIAR+ REFIERE QUE SU MEDIO HERMANO LO MALTRATA DESDE QUE ES PEQUEÑO, PR1 IDENTIFICADO",NA,NA,NA,NA,PAB,NA,NA,NA,NA,3,0,1,0
00115,CI/JMA/00115/02-21,Violencia familiar,2021-02-03,"VIOLENCIA FAMILIAR, EL MENOR ES VIOLENTADO POR SU MADRE PORQUE NO QUIERE QUE ENTRE A LA CASA SU NUEVA PAREJA. PR1 (IDENTIFICADO)",NA,NA,NA,NA,JMA,NA,NA,NA,NA,3,0,1,0
00116,CI/JMA/00116/02-21,Violencia familiar,2021-02-03,"VIOLENCIA FAMILIAR, SU HIJO SE DROGA Y ES MUY AGRESIVO CON ELLA, LE ROBA COSAS DE LA CASA Y EL DIA DE LA FECHA PROVOCO UN INCENDIO. PR1 (IDENTIFICADO)",NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00116,CI/RIN/00116/02-21,Violencia familiar,2021-02-04,"VIOLENCIA FAMILIAR- OFENDIDA HA SIDO CONSTANTEMENTE AGREDIDA VERBAL Y FISICAMENTE, ASI COMO AMENAZADA POR PARTE DE SU ESPOSO QUIEN TAMBIEN HA AMENAZADO DE MUERTE A SU HIJO. QRR.",NA,NA,NA,NA,RIN,NA,NA,NA,NA,2,0,1,0
00117,CI/COS/00117/05-22,Violencia familiar,2022-05-10,VIOLENCIA FAMILIAR- LA OFENDIDA REFIERE SER VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU PAREJA-PR1(IDENTIFICADO). SE TURNA POR INCOMPETENIA A JUT. FAM. MPIO 03/06/2022,NA,NA,NA,NA,COS,NA,NA,NA,NA,1,0,1,0
00119,CI/CAL/00119/02-20,Violencia familiar,2020-02-19,"VIOLENCIA FAMILIAR, SU CONYUGE EL CUAL ES DROGADICTO Y ALCOHOLICO LA AGREDIO Y ESTO LO HA HECHO EN REITERADAS OCASIONES . PR1 (IDENTIFICADO).",NA,NA,NA,NA,CAL,NA,NA,NA,NA,5,0,1,0
00119,CI/CAL/00119/03-21,Violencia familiar,2021-03-26,VIOLENCIA FAMILIAR- EX PAREJA DE LA OFENDIDA TIENE A SUS MENORES HIJOS A QUIENES AGREDE FISICAMENTE. PR1 (IDENTIFICADO).,NA,NA,NA,NA,CAL,NA,NA,NA,NA,5,0,1,0
00119,CI/TEP/00119/07-21,Violencia familiar,2021-07-26,"VIOLENCIA FAMILIAR+ LA DENUNCIANTE SEÑALA QUE EL PADRE DE SUS MENORES HIJOS EJERCE SOBRE ELLA VIOLENCIA PSICOLOGICA Y VERBAL, PR1 IDENTIFICADO.",NA,NA,NA,NA,TEP,NA,NA,NA,NA,5,0,1,0
00119,CI/COS/00119/08-21,Violencia familiar,2021-08-06,"VIOLENCIA FAMILIAR+ REFIERE QUE SU CONCUBINO LA AGREDIO FISICAMENTE, YA LA HA AGREDIO EN OCASIONES ANTERIORES, PR1 IDENTIFICADO",NA,NA,NA,NA,COS,NA,NA,NA,NA,5,0,1,0
00119,CI/COS/00119/05-22,Violencia familiar,2022-05-12,"VIOLENCIA FAMILIAR, SU PAREJA Y PADRE DE SU HIJO LA AGREDIO FISICAMENTE. PR1 (IDENTIFICADO)",NA,NA,NA,NA,COS,NA,NA,NA,NA,5,0,1,0
00120,CI/COS/00120/08-21,Violencia familiar,2021-08-09,"VIOLENCIA FAMILIAR, EL MENOR FUE AGREDIDO POR SU MADRE. PR1 (IDENTIFICADO).",NA,NA,NA,NA,COS,NA,NA,NA,NA,2,0,1,0
00120,CI/SFR/00120/03-22,Violencia familiar,2022-03-11,"VIOLENCIA FAMILIAR/ DENUNCIANTE SEÑALA QUE SU HIJO ADICTO A LAS DROGAS, LA VIOLENTA CONSTANTEMENTE A ELLA Y A MAS INTEGRANTES DE LA FAMILIA. PR1(IDENTIFICADO)",NA,NA,NA,NA,SFR,NA,NA,NA,NA,2,0,1,0
00121,CI/SFR/00121/03-21,Violencia familiar,2021-03-08,PENDIENTE- VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA VERBAL Y FISICAMENTE POR SU CONCUBINO. PR1 (DETENIDO).,NA,NA,NA,NA,SFR,NA,NA,NA,NA,1,0,1,0
00122,CI/JMA/00122/02-21,Violencia familiar,2021-02-04,VIOLENCIA FAMILIAR- OFENDIDA ES CONSTANTEMENTE SEGUIDA Y AMENAZADA DE MUERTE POR PARTE DE SU AUN ESPOSO. SOLICITA MEDIDA DE PROTECCION. PR1 (IDENTIFICADO).,NA,NA,NA,NA,JMA,NA,NA,NA,NA,2,0,1,0
00122,CI/PAB/00122/02-22,Violencia familiar,2022-02-10,"VIOLENCIA FAMILIAR, DIF MUNICIPAL DE RINCON DE ROMOS RECIBIÓ UN REPORTE DE VIOLENCIA A UN MENOR DE TRES AÑOS Y UN MES QUE PRESENTA LESIONES. PR1 (IDENTIFICADO).",NA,NA,NA,NA,PAB,NA,NA,NA,NA,2,0,1,0
00123,CI/AGS/00123/01-21,Violencia familiar,2021-01-03,"VIOLENCIA FAMILIAR+ REFIERE QUE SU ESPOSO LA AGREDIO FISICAMENTE, PR1 IDENTIFICADO",NA,NA,NA,NA,AGS,NA,NA,NA,NA,3,0,1,0
00123,CI/AGS/00123/01-22,Violencia familiar,2022-01-03,VIOLENCIA FAMILIAR/ DENUNCIANTE SEÑALA QUE EN DIVERSAS OCASIONES HA SIDO VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU CONCUBINO. PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,3,0,1,0
00123,CI/COS/00123/05-22,Violencia familiar,2022-05-16,VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE ES VICTIMA DE CONSTANTES INSULTOS Y GOLPES POR PARTE DE SU CONCUBINO. PR1(IDENTIFICADO) / SE REMITE POR INCOMPETENCIA EN FECHA 09/06/2022,NA,NA,NA,NA,COS,NA,NA,NA,NA,3,0,1,0
00124,CI/CAL/00124/03-21,Violencia familiar,2021-03-31,VIOLENCIA FAMILIAR.  EL CONCUBINO DE LA DENUNCIANTE LA AGREDE FISICA Y VERBALMENTE.  P.R.1.  IDENTIFICADO.,NA,NA,NA,NA,CAL,NA,NA,NA,NA,1,0,1,0
00126,CI/AGS/00126/01-20,Violencia familiar,2020-01-02,"VIOLENCIA FAMILIAR, SU ESPOSO LA ADREDE FISICA Y PSICOLOGICAMENTE. PR1 (IDENTIFICADO).",NA,NA,NA,NA,AGS,NA,NA,NA,NA,4,0,1,0
00126,CI/SFR/00126/03-21,Violencia familiar,2021-03-11,VIOLENCIA FAMILIAR: LA DENUNCIATE SEÑALA QUE SU ESPOSO LA AGREDIO FISICAMENTE. P.R. 1(IDENTIFICADO).,NA,NA,NA,NA,SFR,NA,NA,NA,NA,4,0,1,0
00126,CI/AGS/00126/01-22,Violencia familiar,2022-01-03,"VIOLENCIA FAMILIAR/ OFENDIDA SEÑALA QUE EN DIVERSAS OCASIONES HA SIDO VICTIMA DE AGRESIONES FISICAS Y VERBALES POR PARTE DE SU AUN ESPOSO, DE QUIEN SE ENCUENTRA ACTUALMENTE SEPARADA; LA ULTUMA OCASION SU ESPOSO ACUDIO A SU DOMICILIO, LA GOLPEO Y AMENAZO DE MUERTE. PR1.(IDENTIFICADO)",NA,NA,NA,NA,AGS,NA,NA,NA,NA,4,0,1,0
00126,CI/PAB/00126/02-22,Violencia Familiar equiparada,2022-02-11,VIOLENCIA FAMILIAR EQUIPARADA: REFIERE LA DENUNCIANTE QUE SU CONCUBINO LA AGREDIA FISICAMENTE E INSULTABA DURANTE SU RELACION. P.R. 1(IDENTIFICADO).,Juz. de Oralidad del III Partido Judicial en Pab.,0220/22,2022-07-07,NA,PAB,0220,146,NA,NA,4,0,1,0
00127,CI/CAL/00127/02-20,Violencia familiar,2020-02-21,"VIOLENCIA FAMILIAR, LA OFENDIDA REFIERE QUE SU ESPOSO LA AGREDIO FISICAMENTE ADEMAS LE APUNTO CON UN CUCHILLO. PR1 (IDENTIFICADO).",NA,NA,NA,NA,CAL,NA,NA,NA,NA,1,0,1,0
00128,CI/RIN/00128/02-21,Violencia familiar,2021-02-09,PENDIENTE/ VACIA/,NA,NA,NA,NA,RIN,NA,NA,NA,NA,1,0,1,0
00131,CI/PAB/00131/01-21,Violencia familiar,2021-01-19,VIOLENCIA FAMILIAR/ SEÑALA LA DENUNCIANTE QUE SU ESPOSO LA AGREDE FISICA Y VERBALMENTE A ELLA Y A SUS HIJOS/ PR1.(IDENTIFICADO),NA,NA,NA,NA,PAB,NA,NA,NA,NA,1,0,1,0
00132,CI/RIN/00132/03-22,Violencia familiar,2022-03-07,"VIOLENCIA FAMILIAR< OFENDIDA REFIERE QUE SU HERMANO LA AGREDE VERBALMENTE CUANDO TIENEN CONTACTO, PR1 (IDENTIFICADO).",NA,NA,NA,NA,RIN,NA,NA,NA,NA,1,0,1,0
00134,CI/AGS/00134/01-21,Violencia familiar,2021-01-03,VIOLENCIA FAMILIAR/ OFENDIDA REFIERE QUE SU ESPOSO LA AGREDIO FISICAMENTE/ PR1.(IDENTIFICADO),NA,NA,NA,NA,AGS,NA,NA,NA,NA,5,0,1,0
00134,CI/JMA/00134/02-21,Violencia familiar,2021-02-08,VIOLENCIA FAMILIAR- OFENDIDA FUE AGREDIDA FISICAMENTE POR SU PAREJA QUIEN AMENAZO CON MATARLA PONIENDOLE UN CUHCILLO EN EL CUELLO. PR1 (IDENTIFICADO).,NA,NA,NA,NA,JMA,NA,NA,NA,NA,5,0,1,0
00134,CI/RIN/00134/02-21,Violencia familiar,2021-02-11,"VIOLENCIA FAMILIAR, MENCIONA QUE SU ESPOSO LA LESIONO Y QUE SUFRE DE VIOLENCIA . PR1 (IDENTIFICAOD).",NA,NA,NA,NA,RIN,NA,NA,NA,NA,5,0,1,0
